,State,Number_feature,Time_Step,number_layers,number_hiddinen_nodes,MAE,RMSE,R2_Score
249,Uttar-Pradesh,5,7,1,32,0.167721688747406,0.18459595396160786,0.36726571054604074
250,Uttar-Pradesh,5,15,1,1,0.4754955768585205,0.5204949296856413,-5.980012803102013
251,Uttar-Pradesh,5,15,1,5,0.2581152319908142,0.28303017432492894,-1.0639000888726233
252,Uttar-Pradesh,5,15,1,8,0.13521429896354675,0.14894052026073895,0.4284569424116109
253,Uttar-Pradesh,5,15,1,16,0.22806701064109802,0.24136898716115046,-0.5010187832815474
254,Uttar-Pradesh,5,15,1,32,0.19789567589759827,0.2090826338323242,-0.12631312825378216
255,Uttar-Pradesh,6,5,1,1,0.4452185332775116,0.49673969537829704,-3.3345063981726035
256,Uttar-Pradesh,6,5,1,5,0.31753554940223694,0.3460329066887747,-1.1033748237345238
257,Uttar-Pradesh,6,5,1,8,0.20390675961971283,0.23292339135398868,0.04696669070550108
258,Uttar-Pradesh,6,5,1,16,0.13637185096740723,0.14949695307439873,0.6074033643743163
259,Uttar-Pradesh,6,5,1,32,0.12581560015678406,0.13779245832039141,0.6664716288929489
260,Uttar-Pradesh,6,7,1,1,0.3958687484264374,0.4350616591973846,-2.5146221347389295
261,Uttar-Pradesh,6,7,1,5,0.26872721314430237,0.2879654972018963,-0.5397773376933996
262,Uttar-Pradesh,6,7,1,8,0.08821766078472137,0.09712728770181023,0.824830077498512
263,Uttar-Pradesh,6,7,1,16,0.16905230283737183,0.1886708340507524,0.33902266530178904
264,Uttar-Pradesh,6,7,1,32,0.1137128546833992,0.12411985254154834,0.713938416076106
265,Uttar-Pradesh,6,15,1,1,0.23301482200622559,0.2498993223841709,-0.6089899429759487
266,Uttar-Pradesh,6,15,1,5,0.22706010937690735,0.24997924182065295,-0.6100194984707483
267,Uttar-Pradesh,6,15,1,8,0.24414606392383575,0.2540456535881999,-0.6628257799064741
268,Uttar-Pradesh,6,15,1,16,0.13516762852668762,0.14004572130277287,0.49468418105766643
269,Uttar-Pradesh,6,15,1,32,0.17593879997730255,0.18387253879323634,0.12892218391299837
270,Kerala,1,5,1,1,0.24938492476940155,0.2727601380802344,-0.5675354842630891
271,Kerala,1,5,1,5,0.09219330549240112,0.11363318873028778,0.727939193545556
272,Kerala,1,5,1,8,0.08005137741565704,0.09188782974600963,0.8221018010688409
273,Kerala,1,5,1,16,0.10901100188493729,0.13125302050157597,0.6370271006713457
274,Kerala,1,5,1,32,0.06802487373352051,0.08094756964968032,0.8619414767693397
